lat,lon,year,date,end_date,name,county,circuit,cause,outage_type,division,customer_minutes,restoration_min,medical_baseline,life_support,schools,hospitals
38.46051,-120.90173,2022,2022-11-01,2022-11-01,OLETA 1101,Amador,OLETA 1101,Unknown,FTS,Stockton,1179,131,0,0,0,0
36.71051,-118.93965,2022,2022-11-01,2022-11-03,DUNLAP 1102,Tulare,DUNLAP 1102,Equipment,FTS,Fresno,29808,2604,0,0,0,0
38.63247,-120.66678,2022,2022-11-01,2022-11-01,APPLE HILL 2102,El Dorado,APPLE HILL 2102,Unknown,FTS,Sierra,19456,23,64,38,0,0
35.98742,-121.10932,2022,2022-11-01,2022-11-01,JOLON 1102,Monterey,JOLON 1102,Unknown,FTS,Central Coast,80028,335,7,6,0,0
40.1635,-124.0209,2022,2022-11-01,2022-11-02,GARBERVILLE 1102,Humboldt,GARBERVILLE 1102,Unknown,FTS,Humboldt,311810,989,7,6,4,0
36.72073,-121.5907,2022,2022-11-01,2022-11-01,GABILAN 1101,Monterey,GABILAN 1101,Equipment,FTS,Central Coast,1145,229,0,0,0,0
38.34826,-120.52298,2022,2022-11-01,2022-11-01,WEST POINT 1102,Calaveras,WEST POINT 1102,Unknown,FTS,Stockton,44700,60,51,35,0,0
35.60818,-118.93159,2022,2022-11-01,2022-11-02,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Equipment,FTS,Kern,91420,1437,4,4,0,0
36.72073,-121.5907,2022,2022-11-01,2022-11-02,GABILAN 1101,Monterey,GABILAN 1101,Unknown,FTS,Central Coast,952,204,0,0,0,0
38.10393,-120.86397,2022,2022-11-02,2022-11-02,CORRAL 1103,Calaveras,CORRAL 1103,Unknown,FTS,Stockton,140976,198,81,51,0,0
35.56063,-118.87644,2022,2022-11-01,2022-11-02,POSO MOUNTAIN 2103,Kern,POSO MOUNTAIN 2103,Equipment,FTS,Kern,799,799,0,0,0,0
38.73367,-120.72509,2022,2022-11-02,2022-11-02,APPLE HILL 1103,El Dorado,APPLE HILL 1103,Unknown,FTS,Sierra,36487,232,13,9,1,0
38.4716,-122.91094,2022,2022-11-02,2022-11-02,MIRABEL 1101,Sonoma,MIRABEL 1101,Vegetation,FTS,Sonoma,23113,313,11,9,0,0
38.70958,-123.00093,2022,2022-11-02,2022-11-02,GEYSERVILLE 1101,Sonoma,GEYSERVILLE 1101,Unknown,FTS,Sonoma,21210,105,12,8,0,0
38.70958,-123.00093,2022,2022-11-02,2022-11-02,GEYSERVILLE 1101,Sonoma,GEYSERVILLE 1101,Unknown,FTS,Sonoma,9960,83,4,3,0,0
38.82982,-121.19519,2022,2022-11-02,2022-11-02,PENRYN 1106,Placer,PENRYN 1106,Animal,FTS,Sierra,52664,58,64,39,3,0
38.34218,-120.24224,2022,2022-11-02,2022-11-03,SALT SPRINGS 2102,Calaveras,SALT SPRINGS 2102,Equipment,FTS,Stockton,693097,787,55,40,0,0
38.60848,-121.03643,2022,2022-11-02,2022-11-02,CLARKSVILLE 2103,El Dorado,CLARKSVILLE 2103,Equipment,FTS,Sierra,58725,371,32,26,4,0
39.20481,-120.81296,2022,2022-11-02,2022-11-02,BONNIE NOOK 1102,Placer,BONNIE NOOK 1102,Vegetation,FTS,Sierra,15732,171,3,3,0,0
38.87762,-120.95859,2022,2022-11-02,2022-11-02,MOUNTAIN QUARRIES 2101,El Dorado,MOUNTAIN QUARRIES 2101,Unknown,FTS,Sierra,112851,166,124,78,0,0
38.41857,-122.55718,2022,2022-11-02,2022-11-02,DUNBAR 1103,Sonoma,DUNBAR 1103,Equipment,FTS,Sonoma,182825,103,252,196,0,0
37.61193,-120.3717,2022,2022-11-02,2022-11-02,MERCED FALLS 1102,Mariposa,MERCED FALLS 1102,Company Initiated,FTS,Yosemite,42960,155,49,33,2,0
39.54045,-121.30987,2022,2022-11-02,2022-11-02,KANAKA 1101,Butte,KANAKA 1101,Vegetation,FTS,North Valley,20471,116,32,23,0,0
37.35283,-121.63951,2022,2022-11-02,2022-11-03,SWIFT 2110,Santa Clara,SWIFT 2110,3rd Party,FTS,San Jose,148189,1282,6,4,0,0
39.20481,-120.81296,2022,2022-11-02,2022-11-03,BONNIE NOOK 1102,Placer,BONNIE NOOK 1102,Unknown,FTS,Sierra,38548,419,3,3,0,0
38.37534,-120.91677,2022,2022-11-02,2022-11-03,CLAY 1101,Amador,CLAY 1101,Unknown,FTS,Stockton,553495,1079,124,88,0,0
40.64915,-121.92832,2022,2022-11-02,2022-11-03,WHITMORE 1101,Shasta,WHITMORE 1101,Unknown,FTS,North Valley,136157,1016,37,29,3,0
37.13796,-121.93208,2022,2022-11-02,2022-11-03,LOS GATOS 1107,Santa Clara,LOS GATOS 1107,Equipment,FTS,De Anza,220227,528,103,74,4,0
38.75514,-120.938,2022,2022-11-02,2022-11-03,SHINGLE SPRINGS 2109,El Dorado,SHINGLE SPRINGS 2109,Unknown,FTS,Sierra,90887,242,47,37,1,0
39.1719,-120.9956,2022,2022-11-02,2022-11-03,BRUNSWICK 1106,Nevada,BRUNSWICK 1106,Vegetation,FTS,Sacramento,135036,100,130,89,0,0
39.23007,-121.07141,2022,2022-11-02,2022-11-03,BRUNSWICK 1110,Nevada,BRUNSWICK 1110,Unknown,FTS,Sacramento,175824,111,113,84,8,0
39.1719,-120.9956,2022,2022-11-02,2022-11-03,BRUNSWICK 1106,Nevada,BRUNSWICK 1106,Vegetation,FTS,Sacramento,55769,245,18,11,3,0
35.82453,-120.03679,2022,2022-11-03,2022-11-03,DEVILS DEN 1101,Kings,DEVILS DEN 1101,Animal,FTS,Fresno,4059,99,0,0,0,0
38.47567,-120.52947,2022,2022-11-03,2022-11-03,WEST POINT 1101,Amador,WEST POINT 1101,Unknown,FTS,Stockton,601215,449,156,117,0,0
37.13756,-121.72382,2022,2022-11-03,2022-11-03,MORGAN HILL 2111,Santa Clara,MORGAN HILL 2111,Unknown,FTS,San Jose,76895,285,22,19,0,0
38.46282,-122.19143,2022,2022-11-03,2022-11-03,MONTICELLO 1101,Napa,MONTICELLO 1101,Unknown,FTS,North Bay,349992,282,67,48,1,0
37.87108,-122.15207,2022,2022-11-03,2022-11-03,MORAGA 1104,Contra Costa,MORAGA 1104,Vegetation,FTS,Diablo,355955,765,108,75,3,0
39.20481,-120.81296,2022,2022-11-03,2022-11-03,BONNIE NOOK 1102,Placer,BONNIE NOOK 1102,Company Initiated,FTS,Sierra,6072,66,3,3,0,0
38.1477,-120.45705,2022,2022-11-03,2022-11-03,FROGTOWN 1701,Calaveras,FROGTOWN 1701,Unknown,FTS,Stockton,221775,201,120,91,6,0
36.50205,-121.82946,2022,2022-11-03,2022-11-03,HATTON 1101,Monterey,HATTON 1101,Unknown,HLT,Central Coast,94243,73,45,32,5,0
39.51683,-121.49422,2022,2022-11-03,2022-11-03,WYANDOTTE 1110,Butte,WYANDOTTE 1110,Animal,FTS,North Valley,201592,112,266,197,0,0
38.64403,-120.92101,2022,2022-11-03,2022-11-04,SHINGLE SPRINGS 2110,El Dorado,SHINGLE SPRINGS 2110,3rd Party,FTS,Sierra,200681,716,89,57,7,0
37.20067,-121.83798,2022,2022-11-03,2022-11-04,HICKS 2101,Santa Clara,HICKS 2101,Unknown,FTS,San Jose,48394,1221,11,6,0,0
38.40369,-120.70029,2022,2022-11-03,2022-11-04,PINE GROVE 1101,Amador,PINE GROVE 1101,Unknown,FTS,Stockton,709010,1046,48,34,0,0
37.16724,-119.72324,2022,2022-11-03,2022-11-03,COARSEGOLD 2103,Madera,COARSEGOLD 2103,Unknown,FTS,Yosemite,427381,213,261,174,6,0
40.38194,-121.80288,2022,2022-11-03,2022-11-03,VOLTA 1101,Tehama,VOLTA 1101,Unknown,FTS,North Valley,4647,105,11,9,2,0
37.04218,-121.53599,2022,2022-11-04,2022-11-04,LLAGAS 2101,Santa Clara,LLAGAS 2101,3rd Party,FTS,San Jose,124940,575,56,35,2,0
38.64403,-120.92101,2022,2022-11-04,2022-11-04,SHINGLE SPRINGS 2110,El Dorado,SHINGLE SPRINGS 2110,Unknown,FTS,Sierra,69906,114,89,57,7,0
37.61193,-120.3717,2022,2022-11-04,2022-11-04,MERCED FALLS 1102,Mariposa,MERCED FALLS 1102,Unknown,FTS,Yosemite,72650,190,63,39,3,0
38.99009,-122.84408,2022,2022-11-04,2022-11-04,CLEAR LAKE 1101,Lake,CLEAR LAKE 1101,Animal,FTS,Humboldt,15844,121,15,14,0,0
38.1824,-120.02648,2022,2022-11-04,2022-11-04,SPRING GAP 1702,Tuolumne,SPRING GAP 1702,Company Initiated,FTS,Yosemite,204,12,0,0,0,0
36.60403,-120.81431,2022,2022-11-04,2022-11-05,PANOCHE 1103,San Benito,PANOCHE 1103,Unknown,FTS,Yosemite,25016,907,0,0,0,0
38.40369,-120.70029,2022,2022-11-05,2022-11-05,PINE GROVE 1101,Amador,PINE GROVE 1101,3rd Party,FTS,Stockton,270186,1076,48,34,0,0
36.17885,-121.16466,2022,2022-11-05,2022-11-05,KING CITY 1103,Monterey,KING CITY 1103,Unknown,FTS,Central Coast,109286,314,52,39,0,0
38.87484,-122.56542,2022,2022-11-05,2022-11-05,HIGHLANDS 1103,Lake,HIGHLANDS 1103,Unknown,FTS,Humboldt,39204,33,117,71,0,0
34.58767,-120.03462,2022,2022-11-05,2022-11-05,SANTA YNEZ 1101,Santa Barbara,SANTA YNEZ 1101,Unknown,FTS,Los Padres,23040,120,1,1,0,0
40.32547,-122.32723,2022,2022-11-05,2022-11-06,COTTONWOOD 1103,Tehama,COTTONWOOD 1103,3rd Party,FTS,North Valley,313650,731,67,45,0,0
38.95332,-121.26022,2022,2022-11-06,2022-11-06,LINCOLN 1104,Placer,LINCOLN 1104,Unknown,FTS,Sierra,17445,59,27,20,0,0
39.25432,-121.17462,2022,2022-11-06,2022-11-06,NARROWS 2102,Nevada,NARROWS 2102,Unknown,FTS,Sierra,23457,27,55,33,6,0
38.69738,-121.97432,2022,2022-11-06,2022-11-06,MADISON 1105,Yolo,MADISON 1105,Unknown,FTS,Sacramento,24700,130,6,6,0,0
37.88113,-121.64804,2022,2022-11-06,2022-11-06,BRENTWOOD 2105,Contra Costa,BRENTWOOD 2105,3rd Party,FTS,Diablo,4656,48,5,1,0,0
39.31101,-122.2289,2022,2022-11-06,2022-11-07,MAXWELL 1105,Colusa,MAXWELL 1105,Unknown,FTS,Sacramento,119448,948,1,0,0,0
39.46517,-122.52039,2022,2022-11-06,2022-11-07,ELK CREEK 1101,Glenn,ELK CREEK 1101,Equipment,FTS,North Valley,160765,981,22,19,5,0
39.74542,-121.49525,2022,2022-11-06,2022-11-06,BIG BEND 1101,Butte,BIG BEND 1101,Unknown,FTS,North Valley,32781,112,23,17,0,0
37.02736,-119.52231,2022,2022-11-07,2022-11-07,AUBERRY 1102,Fresno,AUBERRY 1102,Unknown,FTS,Fresno,16687,41,42,28,0,0
37.02736,-119.52231,2022,2022-11-07,2022-11-07,AUBERRY 1102,Fresno,AUBERRY 1102,Unknown,FTS,Fresno,113544,312,42,28,0,0
36.17885,-121.16466,2022,2022-11-07,2022-11-07,KING CITY 1103,Monterey,KING CITY 1103,Unknown,FTS,Central Coast,46846,59,52,39,0,0
36.17885,-121.16466,2022,2022-11-08,2022-11-08,KING CITY 1103,Monterey,KING CITY 1103,Unknown,FTS,Central Coast,19056,24,52,39,0,0
39.91039,-121.62436,2022,2022-11-08,2022-11-08,ORO FINO 1102,Butte,ORO FINO 1102,Unknown,FTS,North Valley,5882,17,23,17,2,0
36.17885,-121.16466,2022,2022-11-08,2022-11-08,KING CITY 1103,Monterey,KING CITY 1103,Unknown,FTS,Central Coast,204232,260,52,39,0,0
35.44776,-120.85516,2022,2022-11-08,2022-11-08,CAYUCOS 1102,San Luis Obispo,CAYUCOS 1102,Unknown,FTS,Los Padres,832,8,140,104,2,0
35.56063,-118.87644,2022,2022-11-08,2022-11-08,POSO MOUNTAIN 2103,Kern,POSO MOUNTAIN 2103,3rd Party,FTS,Kern,88,88,0,0,0,0
35.56063,-118.87644,2022,2022-11-08,2022-11-08,POSO MOUNTAIN 2103,Kern,POSO MOUNTAIN 2103,3rd Party,FTS,Kern,19,19,0,0,0,0
37.10082,-119.54843,2022,2022-11-08,2022-11-08,KERCKHOFF 1101,Fresno,KERCKHOFF 1101,Unknown,FTS,Fresno,1517,41,0,0,0,0
38.04016,-120.25467,2022,2022-11-09,2022-11-09,MIWUK 1702,Tuolumne,MIWUK 1702,Unknown,FTS,Yosemite,20976,76,9,6,0,0
35.98742,-121.10932,2022,2022-11-09,2022-11-09,JOLON 1102,Monterey,JOLON 1102,Unknown,FTS,Central Coast,142880,235,23,17,2,0
35.82453,-120.03679,2022,2022-11-11,2022-11-11,DEVILS DEN 1101,Kern,DEVILS DEN 1101,Animal,FTS,Fresno,14717,301,0,0,0,0
37.99245,-120.27927,2022,2022-11-13,2022-11-13,CURTIS 1702,Tuolumne,CURTIS 1702,Unknown,FTS,Yosemite,874503,201,402,288,16,0
37.20689,-121.03613,2022,2022-11-13,2022-11-13,GUSTINE 1102,Merced,GUSTINE 1102,Vegetation,FTS,Yosemite,48180,73,13,11,0,0
40.58443,-122.10513,2022,2022-11-13,2022-11-13,DESCHUTES 1101,Shasta,DESCHUTES 1101,Equipment,FTS,North Valley,140031,773,48,34,1,0
37.99245,-120.27927,2022,2022-11-13,2022-11-13,CURTIS 1702,Tuolumne,CURTIS 1702,Company Initiated,FTS,Yosemite,324511,77,402,288,16,0
40.13386,-122.32478,2022,2022-11-14,2022-11-14,TYLER 1105,Tehama,TYLER 1105,Unknown,FTS,North Valley,18897,329,3,1,2,0
39.58422,-122.25754,2022,2022-11-16,2022-11-16,LOGAN CREEK 2102,Glenn,LOGAN CREEK 2102,Unknown,FTS,North Valley,8360,190,1,0,0,0
38.20278,-120.60258,2022,2022-11-17,2022-11-18,CALAVERAS CEMENT 1101,Calaveras,CALAVERAS CEMENT 1101,Unknown,FTS,Stockton,75094,667,12,10,0,0
40.71278,-122.32697,2022,2022-11-18,2022-11-18,STILLWATER 1101,Shasta,STILLWATER 1101,Unknown,FTS,North Valley,8085,245,0,0,0,0
38.20278,-120.60258,2022,2022-11-18,2022-11-18,CALAVERAS CEMENT 1101,Calaveras,CALAVERAS CEMENT 1101,Unknown,FTS,Stockton,25636,198,12,10,0,0
37.17528,-122.16039,2022,2022-11-18,2022-11-18,BIG BASIN 1102,Santa Cruz,BIG BASIN 1102,Animal,FTS,Central Coast,132659,203,51,36,1,0
39.80121,-121.59808,2022,2022-11-18,2022-11-19,PARADISE 1105,Butte,PARADISE 1105,Vegetation,FTS,North Valley,57189,976,158,116,1,0
39.45354,-121.25322,2022,2022-11-18,2022-11-19,CHALLENGE 1102,Yuba,CHALLENGE 1102,Vegetation,FTS,North Valley,77593,1126,17,13,0,0
39.74542,-121.49525,2022,2022-11-18,2022-11-19,BIG BEND 1101,Butte,BIG BEND 1101,Equipment,FTS,North Valley,254809,1206,23,17,0,0
38.20278,-120.60258,2022,2022-11-18,2022-11-19,CALAVERAS CEMENT 1101,Calaveras,CALAVERAS CEMENT 1101,Equipment,FTS,Stockton,54950,575,12,10,0,0
37.96967,-122.14908,2022,2022-11-19,2022-11-19,ALHAMBRA 1105,Contra Costa,ALHAMBRA 1105,Company Initiated,FTS,Diablo,54810,270,18,14,0,0
36.41879,-121.64567,2022,2022-11-20,2022-11-20,LAURELES 1111,Monterey,LAURELES 1111,Unknown,FTS,Central Coast,66640,118,26,16,0,0
36.41879,-121.64567,2022,2022-11-23,2022-11-23,LAURELES 1111,Monterey,LAURELES 1111,Unknown,FTS,Central Coast,167868,554,6,5,0,0
35.32356,-118.80723,2022,2022-11-24,2022-11-24,LAMONT 1104,Kern,LAMONT 1104,3rd Party,FTS,Kern,4194,337,0,0,0,0
35.31641,-120.64537,2022,2022-11-24,2022-11-24,SAN LUIS OBISPO 1101,San Luis Obispo,SAN LUIS OBISPO 1101,Unknown,FTS,Los Padres,124994,90,16,9,5,0
35.51258,-120.27736,2022,2022-11-26,2022-11-26,CHOLAME 2102,San Luis Obispo,CHOLAME 2102,Animal,FTS,Los Padres,34623,408,8,4,2,0
35.51258,-120.27736,2022,2022-11-26,2022-11-26,CHOLAME 2102,San Luis Obispo,CHOLAME 2102,Unknown,FTS,Los Padres,2345,335,0,0,0,0
34.94534,-120.2312,2022,2022-11-27,2022-11-27,SISQUOC 1102,Santa Barbara,SISQUOC 1102,Unknown,FTS,Los Padres,28840,412,3,2,0,0
38.60348,-122.63487,2022,2022-11-28,2022-11-28,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Animal,FTS,North Bay,12000,240,0,0,0,0
38.60348,-122.63487,2022,2022-11-28,2022-11-28,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Unknown,FTS,North Bay,27358,239,5,5,0,0
38.60348,-122.63487,2022,2022-11-28,2022-11-28,CALISTOGA 1101,Sonoma,CALISTOGA 1101,Unknown,FTS,North Bay,3406,131,0,0,0,0
36.60403,-120.81431,2022,2022-11-28,2022-11-28,PANOCHE 1103,San Benito,PANOCHE 1103,3rd Party,FTS,Yosemite,8339,269,0,0,0,0
40.58443,-122.10513,2022,2022-11-29,2022-11-30,DESCHUTES 1101,Shasta,DESCHUTES 1101,Animal,FTS,North Valley,202189,674,48,34,1,0
40.26062,-122.24261,2022,2022-11-30,2022-11-30,RED BLUFF 1104,Tehama,RED BLUFF 1104,Equipment,FTS,North Valley,72053,149,78,46,1,0
39.18065,-123.22421,2022,2022-11-30,2022-11-30,UKIAH 1115,Mendocino,UKIAH 1115,Equipment,FTS,Humboldt,77819,165,32,25,0,0
38.77294,-121.16986,2023,2022-12-31,2023-01-01,HORSESHOE 1101,Placer,HORSESHOE 1101,Vegetation,FTS,Sierra,80560,1060,5,3,0,0
40.81708,-121.94378,2023,2023-01-29,2023-01-29,CEDAR CREEK 1101,Shasta,CEDAR CREEK 1101,Unknown Cause,FTS,North Valley,177462,369,27,20,1,0
40.99812,-121.92536,2023,2023-01-29,2023-01-30,PIT NO 5 1101,Shasta,PIT NO 5 1101,3rd Party,FTS,North Valley,29793,710,5,3,2,0
38.77952,-122.6786,2023,2023-01-30,2023-01-30,MIDDLETOWN 1101,Lake,MIDDLETOWN 1101,Vegetation,FTS,Humboldt,91798,83,55,38,1,0
35.36551,-118.88447,2023,2023-02-11,2023-02-11,MAGUNDEN 1108,Kern,MAGUNDEN 1108,Unknown Cause,FTS,Kern,5814,57,1,1,0,0
38.60348,-122.63487,2023,2023-02-12,2023-02-13,CALISTOGA 1101,Napa,CALISTOGA 1101,Unknown Cause,FTS,North Bay,394225,1195,14,12,0,0
35.06935,-118.83936,2023,2023-02-17,2023-02-17,SAN BERNARD 1101,Kern,SAN BERNARD 1101,Equipment Failure/Involved,FTS,Kern,1445,85,0,0,0,0
40.99812,-121.92536,2023,2023-02-24,2023-02-24,PIT NO 5 1101,Shasta,PIT NO 5 1101,Unknown Cause,FTS,North Valley,6558,222,4,3,2,0
35.32356,-118.80723,2023,2023-03-19,2023-03-19,LAMONT 1104,Kern,LAMONT 1104,Unknown Cause,FTS,Kern,6204,188,0,0,0,0
39.14504,-120.91314,2023,2023-04-27,2023-04-27,SHADY GLEN 1102,Placer,SHADY GLEN 1102,3rd Party,FTS,Sierra,57084,179,30,22,0,0
38.44816,-120.61656,2023,2023-04-28,2023-04-28,PINE GROVE 1102,Amador,PINE GROVE 1102,Company Initiated,FTS,Stockton,663093,230,272,196,5,0
38.02136,-120.35971,2023,2023-04-28,2023-04-28,CURTIS 1704,Tuolumne,CURTIS 1704,Unknown Cause,FTS,Yosemite,65621,145,127,90,2,0
38.83535,-120.79989,2023,2023-04-29,2023-04-29,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Unknown Cause,FTS,Sierra,1312076,432,233,178,15,0
38.44816,-120.61656,2023,2023-04-29,2023-04-30,PINE GROVE 1102,Amador,PINE GROVE 1102,Company Initiated,FTS,Stockton,1780544,606,272,196,5,0
38.83535,-120.79989,2023,2023-04-29,2023-04-30,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Unknown Cause,FTS,Sierra,284245,873,116,93,10,0
39.21437,-120.97509,2023,2023-05-13,2023-05-13,BRUNSWICK 1102,Nevada,BRUNSWICK 1102,Vegetation,FTS,Sacramento,64483,193,51,34,0,0
36.76993,-119.30893,2023,2023-05-15,2023-05-15,TIVY VALLEY 1107,Fresno,TIVY VALLEY 1107,Company Initiated,FTS,Fresno,57171,60,103,63,0,0
36.76993,-119.30893,2023,2023-05-16,2023-05-16,TIVY VALLEY 1107,Fresno,TIVY VALLEY 1107,Unknown Cause,FTS,Fresno,99615,271,26,15,0,0
39.14504,-120.91314,2023,2023-05-16,2023-05-16,SHADY GLEN 1102,Placer,SHADY GLEN 1102,Equipment Failure/Involved,FTS,Sierra,48390,552,30,22,0,0
38.16406,-120.40199,2023,2023-05-16,2023-05-17,STANISLAUS 1701,Calaveras,STANISLAUS 1701,Company Initiated,FTS,Yosemite,240789,912,62,42,0,0
37.10082,-119.54843,2023,2023-05-16,2023-05-17,KERCKHOFF 1101,Fresno,KERCKHOFF 1101,Unknown Cause,FTS,Fresno,33870,1131,2,1,0,0
38.63247,-120.66678,2023,2023-05-18,2023-05-18,APPLE HILL 2102,El Dorado,APPLE HILL 2102,Company Initiated,FTS,Sierra,2388135,599,425,302,12,0
37.01781,-119.40926,2023,2023-05-18,2023-05-19,AUBERRY 1101,Fresno,AUBERRY 1101,Unknown Cause,FTS,Fresno,468808,896,121,84,4,0
39.26903,-120.9611,2023,2023-05-19,2023-05-19,BRUNSWICK 1105,Nevada,BRUNSWICK 1105,Company Initiated,FTS,Sacramento,450259,344,122,80,0,0
38.83535,-120.79989,2023,2023-05-19,2023-05-19,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Equipment Failure/Involved,FTS,Sierra,237455,195,157,99,3,1
35.60818,-118.93159,2023,2023-05-19,2023-05-19,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,Unknown Cause,FTS,Kern,17034,334,0,0,0,0
39.05408,-120.9694,2023,2023-05-19,2023-05-20,WEIMAR 1101,Placer,WEIMAR 1101,Unknown Cause,FTS,Sierra,148769,588,39,28,0,0
36.49671,-119.23257,2023,2023-05-20,2023-05-20,STONE CORRAL 1108,Tulare,STONE CORRAL 1108,Unknown Cause,FTS,Fresno,14575,265,2,1,0,0
36.76993,-119.30893,2023,2023-05-20,2023-05-21,TIVY VALLEY 1107,Fresno,TIVY VALLEY 1107,Equipment Failure/Involved,FTS,Fresno,188552,637,22,17,0,0
38.04016,-120.25467,2023,2023-05-21,2023-05-21,MIWUK 1702,Tuolumne,MIWUK 1702,Equipment Failure/Involved,FTS,Yosemite,89534,312,51,34,0,0
39.05408,-120.9694,2023,2023-05-21,2023-05-21,WEIMAR 1101,Placer,WEIMAR 1101,Equipment Failure/Involved,FTS,Sierra,95984,331,39,28,0,0
37.16724,-119.72324,2023,2023-05-21,2023-05-21,COARSEGOLD 2103,Madera,COARSEGOLD 2103,Unknown Cause,FTS,Yosemite,38924,220,11,7,4,0
38.1477,-120.45705,2023,2023-05-21,2023-05-21,FROGTOWN 1701,Calaveras,FROGTOWN 1701,Company Initiated,FTS,Stockton,513011,119,293,219,8,0
36.74567,-119.06887,2023,2023-05-23,2023-05-23,DUNLAP 1103,Fresno,DUNLAP 1103,Company Initiated,FTS,Fresno,80537,236,16,15,0,0
36.74567,-119.06887,2023,2023-05-23,2023-05-23,DUNLAP 1103,Fresno,DUNLAP 1103,Company Initiated,FTS,Fresno,126840,453,15,14,0,0
36.74567,-119.06887,2023,2023-05-23,2023-05-24,DUNLAP 1103,Fresno,DUNLAP 1103,Company Initiated,FTS,Fresno,184800,660,15,14,0,0
36.03918,-120.19098,2023,2023-05-25,2023-05-25,KETTLEMAN HILLS 2104,Fresno,KETTLEMAN HILLS 2104,Animal,FTS,Fresno,164,164,0,0,0,0
40.60953,-122.49202,2023,2023-05-25,2023-05-26,KESWICK 1101,Shasta,KESWICK 1101,Unknown Cause,FTS,North Valley,13328,784,0,0,0,0
36.23397,-120.44003,2023,2023-05-28,2023-05-28,COALINGA NO 2 1105,Fresno,COALINGA NO 2 1105,Animal,FTS,Fresno,23828,148,7,6,4,0
37.66937,-119.76604,2023,2023-05-27,2023-05-28,INDIAN FLAT 1104,Mariposa,INDIAN FLAT 1104,Equipment Failure/Involved,FTS,Yosemite,213862,2332,11,9,2,0
35.96874,-120.09234,2023,2023-06-02,2023-06-03,AVENAL 2101,Kings,AVENAL 2101,Animal,FTS,Fresno,23706,663,0,0,0,0
37.72417,-120.19413,2023,2023-06-04,2023-06-04,BEAR VALLEY 2105,Mariposa,BEAR VALLEY 2105,Equipment Failure/Involved,FTS,Yosemite,48548,212,14,9,0,0
36.74567,-119.06887,2023,2023-06-04,2023-06-04,DUNLAP 1103,Fresno,DUNLAP 1103,3rd Party,FTS,Fresno,27720,99,15,14,0,0
37.23969,-119.76405,2023,2023-06-04,2023-06-04,COARSEGOLD 2104,Madera,COARSEGOLD 2104,Animal,FTS,Yosemite,219231,630,166,127,1,0
38.20278,-120.60258,2023,2023-06-04,2023-06-04,CALAVERAS CEMENT 1101,Calaveras,CALAVERAS CEMENT 1101,Unknown Cause,FTS,Stockton,145209,229,126,90,1,5
39.14504,-120.91314,2023,2023-06-05,2023-06-05,SHADY GLEN 1102,Placer,SHADY GLEN 1102,Unknown Cause,FTS,Sierra,18460,52,31,23,0,0
38.76454,-122.11113,2023,2023-06-04,2023-06-05,MADISON 2101,Yolo,MADISON 2101,Unknown Cause,FTS,Sacramento,644119,994,20,11,13,0
36.74567,-119.06887,2023,2023-06-05,2023-06-05,DUNLAP 1103,Fresno,DUNLAP 1103,Unknown Cause,FTS,Fresno,65100,193,16,15,0,0
37.99791,-120.38314,2023,2023-06-05,2023-06-05,TAR FLAT 0402,Tuolumne,TAR FLAT 0402,Unknown Cause,FTS,Yosemite,20240,80,17,10,0,0
38.83535,-120.79989,2023,2023-06-05,2023-06-05,PLACERVILLE 2106,El Dorado,PLACERVILLE 2106,Environmental/External,FTS,Sierra,129764,181,71,57,10,0
37.23969,-119.76405,2023,2023-06-05,2023-06-05,COARSEGOLD 2104,Madera,COARSEGOLD 2104,Unknown Cause,FTS,Yosemite,302267,203,176,133,2,0
40.64701,-122.27359,2023,2023-06-05,2023-06-05,OREGON TRAIL 1103,Shasta,OREGON TRAIL 1103,Environmental/External,FTS,North Valley,155906,244,61,42,0,0
40.86255,-122.35891,2023,2023-06-05,2023-06-06,ANTLER 1101,Shasta,ANTLER 1101,Environmental/External,FTS,North Valley,20250,270,7,6,0,0
37.99791,-120.38314,2023,2023-06-05,2023-06-06,TAR FLAT 0402,Tuolumne,TAR FLAT 0402,Unknown Cause,FTS,Yosemite,48418,538,17,10,0,0
39.80121,-121.59808,2023,2023-06-05,2023-06-06,PARADISE 1105,Butte,PARADISE 1105,Vegetation,FTS,North Valley,47762,484,128,98,1,0
35.60818,-118.93159,2023,2023-06-05,2023-06-06,POSO MOUNTAIN 2101,Kern,POSO MOUNTAIN 2101,3rd Party,FTS,Kern,41157,807,0,0,0,0
35.82453,-120.03679,2023,2023-06-05,2023-06-06,DEVILS DEN 1101,Kings,DEVILS DEN 1101,Animal,FTS,Fresno,19036,1111,0,0,0,0
38.00832,-120.40698,2023,2023-06-06,2023-06-06,RACETRACK 1703,Tuolumne,RACETRACK 1703,Animal,FTS,Yosemite,80739,197,44,29,0,0
37.2276,-119.49383,2023,2023-06-06,2023-06-06,SAN JOAQUIN #3 1103,Madera,SAN JOAQUIN #3 1103,Environmental/External,FTS,Yosemite,340825,829,108,82,7,0
